,0,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews
2137,978630,20,7,Positive,23,0,23
2138,1762920,0,0,No user reviews,0,0,0
2139,1766710,0,0,No user reviews,0,0,0
2140,1739500,1,0,1 user reviews,1,0,1
2141,1756340,1,0,3 user reviews,3,0,3
2142,1756330,2,0,4 user reviews,4,0,4
2143,1769730,0,0,No user reviews,0,0,0
2144,1386770,0,0,No user reviews,0,0,0
2145,1782940,3,0,3 user reviews,3,0,3
2146,1465050,1,7,Positive,30,4,34
2147,1569540,0,0,No user reviews,0,0,0
2148,1593700,5,0,5 user reviews,5,0,5
2149,1748090,3,0,3 user reviews,3,0,3
2150,1617160,1,0,1 user reviews,1,0,1
2151,1666070,8,0,8 user reviews,8,0,8
2152,1749090,0,0,No user reviews,0,0,0
2153,1781640,3,0,3 user reviews,3,0,3
2154,1793190,0,0,No user reviews,0,0,0
2155,1212720,0,0,No user reviews,0,0,0
2156,1599130,0,0,No user reviews,0,0,0
2157,1557040,1,0,1 user reviews,1,0,1
2158,1083350,4,0,4 user reviews,3,1,4
2159,1714730,0,0,No user reviews,0,0,0
2160,1650020,1,7,Positive,18,4,22
2161,1376580,1,5,Mixed,39,23,62
2162,1436990,2,6,Mostly Positive,81,23,104
2163,1763120,0,0,No user reviews,0,0,0
2164,1140870,0,0,No user reviews,0,0,0
2165,1769770,2,0,2 user reviews,1,1,2
2166,1776350,1,0,8 user reviews,5,3,8
2167,1796590,2,0,2 user reviews,2,0,2
2168,1606510,0,0,No user reviews,0,0,0
2169,1379120,2,0,2 user reviews,2,0,2
2170,1751480,2,0,2 user reviews,1,1,2
2171,1753250,0,0,No user reviews,0,0,0
2172,1610310,1,0,1 user reviews,1,0,1
2173,1663410,20,7,Positive,19,1,20
2174,1753790,1,5,Mixed,20,20,40
2175,1698630,2,7,Positive,22,3,25
2176,1784470,2,0,2 user reviews,2,0,2
2177,1465510,1,8,Very Positive,185,2,187
2178,1623000,1,7,Positive,22,2,24
2179,1613960,11,7,Positive,11,0,11
2180,1769470,4,0,4 user reviews,2,2,4
2181,1797940,7,0,7 user reviews,6,1,7
2182,1691130,4,0,4 user reviews,3,1,4
2183,1767490,1,0,1 user reviews,1,0,1
2184,1498900,3,0,3 user reviews,1,2,3
2185,1300700,1,6,Mostly Positive,46,19,65
2186,1738570,1,0,1 user reviews,0,1,1
2187,1634430,0,0,No user reviews,0,0,0
2188,1054340,1,8,Very Positive,162,11,173
2189,1662850,1,8,Very Positive,116,6,122
2190,1623530,2,0,2 user reviews,0,2,2
2191,1387000,19,7,Positive,16,3,19
2192,1212410,2,8,Very Positive,44,7,51
2193,1773810,0,0,No user reviews,0,0,0
2194,1555650,20,7,Positive,25,1,26
2195,1690270,2,5,Mixed,7,7,14
2196,1737280,5,0,5 user reviews,4,1,5
2197,1335530,6,8,Very Positive,377,38,415
2198,1781780,0,0,No user reviews,0,0,0
2199,1763520,0,0,No user reviews,0,0,0
2200,1780380,0,0,No user reviews,0,0,0
2201,1785280,1,0,1 user reviews,0,1,1
2202,1781330,0,0,No user reviews,0,0,0
2203,1742350,0,0,No user reviews,0,0,0
2204,1756060,0,0,No user reviews,0,0,0
2205,1684870,4,0,4 user reviews,2,2,4
2206,1468430,11,7,Positive,10,1,11
2207,1514640,10,7,Positive,10,0,10
2208,1719660,2,7,Positive,40,5,45
2209,1767580,2,0,2 user reviews,2,0,2
2210,1754760,7,0,7 user reviews,6,1,7
2211,1772840,1,0,1 user reviews,1,0,1
2212,1648560,1,7,Positive,15,2,17
2213,1761530,14,6,Mostly Positive,11,3,14
2214,1780940,1,7,Positive,18,2,20
2215,1452320,0,0,No user reviews,0,0,0
2216,1566910,4,0,4 user reviews,3,1,4
2217,1718920,7,0,7 user reviews,3,4,7
2218,1635590,4,8,Very Positive,98,22,120
2219,1689190,3,7,Positive,45,4,49
2220,1770140,1,0,7 user reviews,6,1,7
2221,1779550,2,0,2 user reviews,1,1,2
2222,1760990,1,0,1 user reviews,0,1,1
2223,1785800,0,0,No user reviews,0,0,0
2224,1730920,1,6,Mostly Positive,20,6,26
2225,1782390,1,0,4 user reviews,4,0,4
2226,1621420,1,0,4 user reviews,1,3,4
2227,1745960,1,0,1 user reviews,1,0,1
2228,1624920,1,0,2 user reviews,1,1,2
2229,1627360,12,7,Positive,11,1,12
2230,1477890,0,0,No user reviews,0,0,0
2231,1600930,1,7,Positive,14,1,15
2232,1501980,0,0,No user reviews,0,0,0
2233,1543030,2,8,Very Positive,555,79,634
2234,1777820,20,7,Positive,26,1,27
2235,1506980,2,7,Positive,17,2,19
2236,1726860,3,0,3 user reviews,3,0,3
2237,1281590,12,8,Very Positive,1923,181,2104
2238,1709500,1,8,Very Positive,51,6,57
2239,1749170,2,0,2 user reviews,1,1,2
2240,1659300,3,0,3 user reviews,3,0,3
2241,1417730,1,7,Positive,29,7,36
2242,1640880,0,0,No user reviews,0,0,0
2243,1512610,0,0,No user reviews,0,0,0
2244,1751780,2,7,Positive,17,3,20
2245,1780250,1,0,1 user reviews,0,1,1
2246,1771520,20,7,Positive,18,4,22
2247,1074630,1,6,Mostly Positive,106,29,135
2248,1758440,10,7,Positive,10,0,10
2249,777670,3,7,Positive,45,4,49
2250,1779220,7,0,7 user reviews,6,1,7
2251,1733030,17,7,Positive,14,3,17
2252,1654860,13,7,Positive,12,1,13
2253,1642940,2,0,7 user reviews,5,2,7
2254,1732140,11,7,Positive,11,0,11
2255,1596270,1,7,Positive,11,0,11
2256,1048530,10,7,Positive,8,2,10
2257,1763110,0,0,No user reviews,0,0,0
2258,637050,20,5,Mixed,23,11,34
2259,1287840,3,6,Mostly Positive,491,167,658
2260,1642620,1,7,Positive,31,7,38
2261,1460800,0,0,No user reviews,0,0,0
2262,1592230,1,5,Mixed,22,11,33
2263,1431780,1,8,Very Positive,78,2,80
2264,1339000,3,8,Very Positive,375,51,426
2265,1607040,19,5,Mixed,13,6,19
2266,1694260,1,7,Positive,33,2,35
2267,1734980,11,7,Positive,11,0,11
2268,1778500,4,7,Positive,48,1,49
2269,1119840,1,6,Mostly Positive,66,24,90
2270,1604610,0,0,No user reviews,0,0,0
2271,1115400,2,0,2 user reviews,2,0,2
2272,1748900,4,0,4 user reviews,2,2,4
2273,1760140,6,0,6 user reviews,6,0,6
2274,910490,1,6,Mostly Positive,936,310,1246
2275,1395060,13,7,Positive,12,1,13
2276,1782230,9,0,9 user reviews,9,0,9
2277,1782320,5,0,5 user reviews,3,2,5
2278,1726190,7,8,Very Positive,434,23,457
2279,1742480,1,0,1 user reviews,1,0,1
2280,1782880,19,7,Positive,17,2,19
2281,1768030,2,0,2 user reviews,2,0,2
2282,1671200,0,0,No user reviews,0,0,0
2283,1446160,1,5,Mixed,29,25,54
2284,1581210,1,0,3 user reviews,2,1,3
2285,661680,20,7,Positive,30,6,36
2286,1516340,2,0,2 user reviews,2,0,2
2287,1372940,0,0,No user reviews,0,0,0
2288,1539600,0,0,No user reviews,0,0,0
2289,1240790,17,5,Mixed,10,7,17
2290,1436920,1,6,Mostly Positive,28,8,36
2291,1733460,0,0,No user reviews,0,0,0
2292,1673180,1,0,1 user reviews,0,1,1
2293,1572230,0,0,No user reviews,0,0,0
2294,1754840,6,6,Mostly Positive,345,110,455
2295,1733090,1,0,1 user reviews,1,0,1
2296,1690880,20,7,Positive,19,1,20
2297,1079230,2,8,Very Positive,90,11,101
2298,1795080,2,0,2 user reviews,2,0,2
2299,1777980,1,0,1 user reviews,1,0,1
2300,1780490,0,0,No user reviews,0,0,0
2301,1639990,3,6,Mostly Positive,324,100,424
2302,1305310,2,8,Very Positive,150,18,168
2303,1300100,2,8,Very Positive,59,6,65
2304,1271110,9,0,9 user reviews,7,2,9
2305,1239300,1,7,Positive,30,4,34
2306,1069640,20,6,Mostly Positive,1503,566,2069
2307,1585440,1,6,Mostly Positive,124,49,173
2308,1273260,8,8,Very Positive,359,15,374
2309,1531930,1,0,1 user reviews,1,0,1
2310,1607980,0,0,No user reviews,0,0,0
2311,1111600,20,7,Positive,24,0,24
2312,1590750,9,0,9 user reviews,6,3,9
2313,1739850,1,0,1 user reviews,1,0,1
2314,1777730,1,0,4 user reviews,2,2,4
2315,1758410,1,0,1 user reviews,1,0,1
2316,1600460,0,0,No user reviews,0,0,0
2317,1076020,1,5,Mixed,9,7,16
2318,1706220,8,0,8 user reviews,6,2,8
2319,1761790,2,0,2 user reviews,2,0,2
2320,1710970,1,0,1 user reviews,1,0,1
2321,780290,20,8,Very Positive,6755,1068,7823
2322,1759980,0,0,No user reviews,0,0,0
2323,1189190,1,0,6 user reviews,6,0,6
2324,1478780,6,0,6 user reviews,5,1,6
2325,1588120,12,6,Mostly Positive,9,3,12
2326,1778850,0,0,No user reviews,0,0,0
2327,1464150,1,0,1 user reviews,1,0,1
2328,1668830,16,7,Positive,14,2,16
2329,1600890,1,0,4 user reviews,2,2,4
2330,1780690,0,0,No user reviews,0,0,0
2331,1526490,1,4,Mostly Negative,20,33,53
2332,1642110,2,0,2 user reviews,2,0,2
2333,1762490,1,0,1 user reviews,1,0,1
2334,1751700,2,0,2 user reviews,2,0,2
2335,1721720,0,0,No user reviews,0,0,0
2336,1726870,20,7,Positive,40,9,49
2337,1769280,1,0,1 user reviews,1,0,1
2338,1617430,5,8,Very Positive,215,14,229
2339,1505910,5,0,5 user reviews,1,4,5
2340,361100,18,7,Positive,17,1,18
2341,1720210,1,7,Positive,12,1,13
2342,1150820,4,0,4 user reviews,2,2,4
2343,1484720,20,9,Overwhelmingly Positive,1677,81,1758
2344,1745340,0,0,No user reviews,0,0,0
2345,1668870,1,0,7 user reviews,7,0,7
2346,1742510,2,0,2 user reviews,1,1,2
2347,1422410,1,6,Mostly Positive,68,24,92
2348,1101790,1,6,Mostly Positive,212,74,286
2349,1767780,1,0,1 user reviews,0,1,1
2350,1092790,20,9,Overwhelmingly Positive,48122,1416,49538
2351,814550,0,0,No user reviews,0,0,0
2352,1493760,4,6,Mostly Positive,471,158,629
2353,1435790,20,9,Overwhelmingly Positive,4555,220,4775
2354,1425580,0,0,No user reviews,0,0,0
2355,1780410,0,0,No user reviews,0,0,0
2356,1777130,0,0,No user reviews,0,0,0
2357,1779710,20,7,Positive,22,5,27
2358,1685840,5,0,5 user reviews,5,0,5
2359,1668840,8,0,8 user reviews,8,0,8
2360,1778770,2,0,2 user reviews,2,0,2
2361,1769780,4,0,4 user reviews,2,2,4
2362,1457570,6,0,6 user reviews,3,3,6
2363,1782740,1,0,1 user reviews,1,0,1
2364,1775740,2,0,2 user reviews,0,2,2
2365,1782790,0,0,No user reviews,0,0,0
2366,1779230,1,0,1 user reviews,1,0,1
2367,1773470,0,0,No user reviews,0,0,0
2368,1772730,2,0,2 user reviews,1,1,2
2369,1779500,0,0,No user reviews,0,0,0
2370,1755600,6,0,6 user reviews,6,0,6
2371,638990,1,8,Very Positive,141,14,155
2372,1619220,0,0,No user reviews,0,0,0
2373,1683670,6,0,6 user reviews,3,3,6
2374,1746340,0,0,No user reviews,0,0,0
2375,1584190,13,7,Positive,12,1,13
2376,1779840,0,0,No user reviews,0,0,0
2377,1540570,1,0,5 user reviews,5,0,5
2378,1724060,0,0,No user reviews,0,0,0
2379,1776300,0,0,No user reviews,0,0,0
2380,959510,4,0,4 user reviews,4,0,4
2381,1778210,1,7,Positive,45,0,45
2382,1031270,2,5,Mixed,18,11,29
2383,1736090,14,5,Mixed,6,8,14
2384,1675670,0,0,No user reviews,0,0,0
2385,1637510,18,5,Mixed,8,10,18
2386,1729050,9,0,9 user reviews,9,0,9
2387,1765320,0,0,No user reviews,0,0,0
2388,1765630,0,0,No user reviews,0,0,0
2389,1765620,0,0,No user reviews,0,0,0
2390,1765500,0,0,No user reviews,0,0,0
2391,1763040,0,0,No user reviews,0,0,0
2392,1762950,0,0,No user reviews,0,0,0
2393,1762910,0,0,No user reviews,0,0,0
2394,1762300,0,0,No user reviews,0,0,0
2395,1761810,0,0,No user reviews,0,0,0
2396,1761690,0,0,No user reviews,0,0,0
2397,1761030,0,0,No user reviews,0,0,0
2398,900400,5,8,Very Positive,240,13,253
2399,1760220,0,0,No user reviews,0,0,0
2400,1748490,0,0,No user reviews,0,0,0
2401,1747150,0,0,No user reviews,0,0,0
2402,1702400,0,0,No user reviews,0,0,0
2403,1577150,0,0,No user reviews,0,0,0
2404,617980,1,6,Mostly Positive,10,3,13
2405,1545600,1,7,Positive,22,5,27
2406,1662480,2,8,Very Positive,191,7,198
2407,1764530,14,8,Very Positive,659,60,719
2408,1751990,1,0,1 user reviews,1,0,1
2409,1740420,1,7,Positive,15,3,18
2410,1550020,20,7,Positive,25,3,28
2411,1767450,2,0,2 user reviews,0,2,2
2412,1776900,9,0,9 user reviews,9,0,9
2413,1768340,0,0,No user reviews,0,0,0
2414,1779670,0,0,No user reviews,0,0,0
2415,1769740,0,0,No user reviews,0,0,0
2416,1770350,2,0,2 user reviews,2,0,2
2417,1774810,1,0,1 user reviews,0,1,1
2418,1555310,1,7,Positive,18,4,22
2419,1740890,2,0,3 user reviews,1,2,3
2420,1776490,7,0,7 user reviews,6,1,7
2421,1770040,0,0,No user reviews,0,0,0
2422,1739340,17,7,Positive,17,0,17
2423,1711460,1,0,1 user reviews,1,0,1
2424,1766250,4,0,4 user reviews,4,0,4
2425,1755270,1,5,Mixed,9,7,16
2426,1777210,0,0,No user reviews,0,0,0
2427,1355360,6,0,6 user reviews,6,0,6
2428,1706540,20,8,Very Positive,47,3,50
2429,1565800,1,0,1 user reviews,1,0,1
2430,1778460,1,0,1 user reviews,0,1,1
2431,1757960,0,0,No user reviews,0,0,0
2432,1384110,12,7,Positive,12,0,12
2433,1762520,2,0,2 user reviews,0,2,2
2434,1578900,2,0,2 user reviews,1,1,2
2435,1778470,1,0,3 user reviews,0,3,3
2436,1774700,20,7,Positive,21,1,22
2437,1774130,0,0,No user reviews,0,0,0
2438,1709920,0,0,No user reviews,0,0,0
2439,1789060,4,0,4 user reviews,3,1,4
2440,860960,3,0,3 user reviews,1,2,3
2441,1502410,5,0,5 user reviews,4,1,5
2442,1779040,0,0,No user reviews,0,0,0
2443,1764030,2,0,2 user reviews,2,0,2
2444,1758350,1,0,1 user reviews,0,1,1
2445,1538350,1,0,5 user reviews,5,0,5
2446,1706970,3,0,3 user reviews,2,1,3
2447,1654700,5,0,5 user reviews,1,4,5
2448,1732240,0,0,No user reviews,0,0,0
2449,1755650,3,0,3 user reviews,3,0,3
2450,1605690,0,0,No user reviews,0,0,0
2451,1572850,0,0,No user reviews,0,0,0
2452,1698960,0,0,No user reviews,0,0,0
2453,1699390,13,7,Positive,12,1,13
2454,1749410,1,0,1 user reviews,1,0,1
2455,1670240,0,0,No user reviews,0,0,0
2456,1675270,1,7,Positive,13,0,13
2457,1755880,1,6,Mostly Positive,48,17,65
2458,1700110,16,5,Mixed,9,7,16
2459,1709210,1,0,6 user reviews,6,0,6
2460,1714300,9,0,9 user reviews,7,2,9
2461,1790470,5,0,5 user reviews,4,1,5
2462,964910,0,0,No user reviews,0,0,0
2463,1746780,0,0,No user reviews,0,0,0
2464,1333280,1,0,1 user reviews,0,1,1
2465,1747850,3,0,3 user reviews,3,0,3
2466,1742230,4,0,4 user reviews,1,3,4
2467,1511460,2,8,Very Positive,440,55,495
2468,1706170,16,7,Positive,16,0,16
2469,1490890,20,8,Very Positive,6160,607,6767
2470,905220,6,0,6 user reviews,6,0,6
2471,1697630,2,0,2 user reviews,0,2,2
2472,1722590,1,0,1 user reviews,1,0,1
2473,1765540,0,0,No user reviews,0,0,0
2474,1753010,1,7,Positive,12,2,14
2475,1695600,1,0,1 user reviews,1,0,1
2476,1769390,1,0,1 user reviews,1,0,1
2477,1450640,4,0,4 user reviews,4,0,4
2478,1529800,1,0,5 user reviews,5,0,5
2479,1767590,1,0,1 user reviews,1,0,1
2480,1774980,1,0,1 user reviews,0,1,1
2481,1758110,1,0,1 user reviews,1,0,1
2482,1620490,1,0,1 user reviews,1,0,1
2483,1764670,12,7,Positive,11,1,12
2484,1724190,4,0,4 user reviews,4,0,4
2485,1590000,2,0,2 user reviews,1,1,2
2486,1777550,0,0,No user reviews,0,0,0
2487,1714960,0,0,No user reviews,0,0,0
2488,1758090,0,0,No user reviews,0,0,0
2489,1766660,0,0,No user reviews,0,0,0
2490,1304400,2,8,Very Positive,71,4,75
2491,1777560,0,0,No user reviews,0,0,0
2492,1732740,2,8,Very Positive,163,11,174
2493,1452500,4,8,Very Positive,69,14,83
2494,1735010,2,0,2 user reviews,2,0,2
2495,697900,0,0,No user reviews,0,0,0
2496,960070,1,0,1 user reviews,1,0,1
2497,1759700,2,0,2 user reviews,0,2,2
2498,1389850,12,7,Positive,12,0,12
2499,1008030,0,0,No user reviews,0,0,0
2500,1749460,2,0,9 user reviews,8,1,9
2501,1659270,0,0,No user reviews,0,0,0
2502,1490330,1,0,1 user reviews,1,0,1
2503,1767550,0,0,No user reviews,0,0,0
2504,1777750,20,7,Positive,21,3,24
2505,1607500,0,0,No user reviews,0,0,0
2506,1773890,2,8,Very Positive,125,6,131
2507,1757470,9,0,9 user reviews,8,1,9
2508,1770760,0,0,No user reviews,0,0,0
2509,1643470,1,0,4 user reviews,1,3,4
2510,1702320,1,8,Very Positive,277,16,293
2511,1508220,3,0,3 user reviews,3,0,3
2512,1776260,1,0,1 user reviews,1,0,1
2513,1738150,4,5,Mixed,7,10,17
2514,1752400,1,0,1 user reviews,0,1,1
2515,1596920,3,0,3 user reviews,0,3,3
2516,1585530,20,6,Mostly Positive,50,17,67
2517,1678100,3,0,3 user reviews,3,0,3
2518,1710040,1,0,1 user reviews,1,0,1
2519,1121200,17,6,Mostly Positive,13,4,17
2520,1703650,3,0,3 user reviews,3,0,3
2521,1089930,20,5,Mixed,10,12,22
2522,1099220,5,8,Very Positive,110,21,131
2523,1665270,1,0,2 user reviews,1,1,2
2524,1771380,0,0,No user reviews,0,0,0
2525,1451080,6,6,Mostly Positive,179,51,230
2526,1677360,6,7,Positive,45,1,46
2527,1731520,1,0,9 user reviews,8,1,9
2528,1330000,10,8,Very Positive,790,84,874
2529,1505540,20,6,Mostly Positive,21,8,29
2530,1594090,1,7,Positive,29,4,33
2531,1319420,1,8,Very Positive,215,25,240
2532,1769010,1,0,6 user reviews,4,2,6
2533,1674660,0,0,No user reviews,0,0,0
2534,1679590,0,0,No user reviews,0,0,0
2535,1036700,1,8,Very Positive,112,14,126
2536,1480830,3,8,Very Positive,95,10,105
2537,750520,5,8,Very Positive,185,41,226
2538,1705730,1,0,1 user reviews,0,1,1
2539,1468380,1,7,Positive,19,3,22
2540,1449510,3,8,Very Positive,147,3,150
2541,1171120,20,5,Mixed,21,12,33
2542,1682030,2,0,2 user reviews,2,0,2
2543,1262720,20,6,Mostly Positive,17,6,23
2544,1765130,2,0,2 user reviews,0,2,2
2545,1765040,0,0,No user reviews,0,0,0
2546,589940,1,8,Very Positive,173,7,180
2547,1747650,0,0,No user reviews,0,0,0
2548,1503580,3,7,Positive,12,3,15
2549,1773110,1,0,1 user reviews,1,0,1
2550,366290,1,5,Mixed,47,31,78
2551,1753220,20,6,Mostly Positive,18,5,23
2552,1631780,1,7,Positive,11,0,11
2553,1669560,4,0,4 user reviews,4,0,4
2554,1630780,16,7,Positive,16,0,16
2555,1232150,20,7,Positive,28,2,30
2556,1489660,20,5,Mixed,20,16,36
2557,1580290,0,0,No user reviews,0,0,0
2558,1714430,1,0,1 user reviews,1,0,1
2559,1741620,0,0,No user reviews,0,0,0
2560,780310,12,8,Very Positive,4530,420,4950
2561,1770160,5,0,5 user reviews,5,0,5
2562,1777650,1,0,1 user reviews,1,0,1
2563,1693260,20,7,Positive,42,0,42
2564,1456880,6,8,Very Positive,312,3,315
2565,982350,20,7,Positive,36,0,36
2566,1642640,10,7,Positive,10,0,10
2567,1191120,17,8,Very Positive,1210,158,1368
2568,1641370,1,0,1 user reviews,1,0,1
2569,1769220,0,0,No user reviews,0,0,0
2570,1764710,1,0,1 user reviews,0,1,1
2571,1552350,2,8,Very Positive,727,76,803
2572,1679870,20,7,Positive,17,3,20
2573,1043260,6,8,Very Positive,579,107,686
2574,1788490,2,0,2 user reviews,1,1,2
2575,1444920,1,5,Mixed,82,57,139
2576,1763330,1,0,1 user reviews,1,0,1
2577,1276750,1,8,Very Positive,65,3,68
2578,1266900,0,0,No user reviews,0,0,0
2579,1762830,6,0,6 user reviews,2,4,6
2580,1769720,5,0,5 user reviews,4,1,5
2581,1747980,2,0,2 user reviews,2,0,2
2582,1575900,2,0,2 user reviews,2,0,2
2583,1613450,1,7,Positive,43,6,49
2584,1695791,1,8,Very Positive,98,5,103
2585,1772410,1,0,1 user reviews,0,1,1
2586,1088790,5,8,Very Positive,1448,299,1747
2587,1757400,2,0,2 user reviews,0,2,2
2588,1586740,0,0,No user reviews,0,0,0
2589,1162700,1,8,Very Positive,91,8,99
2590,861330,1,8,Very Positive,125,4,129
2591,1544530,0,0,No user reviews,0,0,0
2592,1765260,4,0,4 user reviews,4,0,4
2593,1774910,0,0,No user reviews,0,0,0
2594,1756790,7,0,7 user reviews,5,2,7
2595,1766380,13,5,Mixed,7,6,13
2596,1593350,1,8,Very Positive,492,57,549
2597,1764950,0,0,No user reviews,0,0,0
2598,1566050,12,7,Positive,12,0,12
2599,671970,11,5,Mixed,245,237,482
2600,1725330,2,0,2 user reviews,1,1,2
2601,1770200,0,0,No user reviews,0,0,0
2602,1386940,0,0,No user reviews,0,0,0
2603,1773410,0,0,No user reviews,0,0,0
2604,1759590,0,0,No user reviews,0,0,0
2605,1767860,0,0,No user reviews,0,0,0
2606,1770540,0,0,No user reviews,0,0,0
2607,1759780,0,0,No user reviews,0,0,0
2608,1773390,0,0,No user reviews,0,0,0
2609,1668880,9,0,9 user reviews,9,0,9
2610,1769150,1,0,1 user reviews,1,0,1
2611,1527980,2,5,Mixed,44,19,63
2612,1772370,3,0,3 user reviews,2,1,3
2613,1388650,11,7,Positive,10,1,11
2614,1715840,0,0,No user reviews,0,0,0
2615,1710930,0,0,No user reviews,0,0,0
2616,1339860,1,5,Mixed,43,22,65
2617,1752690,0,0,No user reviews,0,0,0
2618,808010,1,7,Positive,39,5,44
2619,1714010,1,0,1 user reviews,1,0,1
2620,1770360,0,0,No user reviews,0,0,0
2621,1761630,1,6,Mostly Positive,38,10,48
2622,1455020,1,0,1 user reviews,1,0,1
2623,1768480,1,0,1 user reviews,0,1,1
2624,1745480,1,7,Positive,8,2,10
2625,1760510,0,0,No user reviews,0,0,0
2626,1719770,1,5,Mixed,13,6,19
2627,1097130,6,8,Very Positive,809,117,926
2628,1714070,6,0,6 user reviews,5,1,6
2629,1761860,0,0,No user reviews,0,0,0
2630,1772490,17,7,Positive,16,1,17
2631,1745750,0,0,No user reviews,0,0,0
2632,1592990,3,0,3 user reviews,3,0,3
2633,1721470,18,6,Mostly Positive,9168,2919,12087
2634,1758060,2,0,2 user reviews,2,0,2
2635,1467190,1,0,1 user reviews,1,0,1
2636,1728960,1,0,1 user reviews,0,1,1
2637,1654920,3,0,3 user reviews,3,0,3
2638,1285230,2,8,Very Positive,61,4,65
2639,924970,20,6,Mostly Positive,12824,4985,17809
2640,1689180,0,0,No user reviews,0,0,0
2641,1689060,1,0,1 user reviews,1,0,1
2642,1740070,3,8,Very Positive,59,6,65
2643,1758100,0,0,No user reviews,0,0,0
2644,1758030,0,0,No user reviews,0,0,0
2645,1747800,2,0,2 user reviews,2,0,2
2646,1767180,0,0,No user reviews,0,0,0
2647,1758870,4,0,4 user reviews,3,1,4
2648,1736250,11,5,Mixed,6,5,11
2649,1747590,0,0,No user reviews,0,0,0
2650,1771260,0,0,No user reviews,0,0,0
2651,1767930,1,7,Positive,21,0,21
2652,1522280,1,6,Mostly Positive,103,27,130
2653,1771310,1,0,1 user reviews,0,1,1
2654,1755250,0,0,No user reviews,0,0,0
2655,830370,5,6,Mostly Positive,309,78,387
2656,1702670,5,0,5 user reviews,2,3,5
2657,1765150,1,0,6 user reviews,5,1,6
2658,1696290,0,0,No user reviews,0,0,0
2659,1470670,1,0,1 user reviews,0,1,1
2660,1748740,0,0,No user reviews,0,0,0
2661,1610110,0,0,No user reviews,0,0,0
2662,1717800,1,0,1 user reviews,0,1,1
2663,1152340,12,8,Very Positive,671,163,834
2664,1730850,2,0,2 user reviews,0,2,2
2665,1719130,0,0,No user reviews,0,0,0
2666,1749300,16,7,Positive,14,2,16
2667,898320,5,0,5 user reviews,1,4,5
2668,1715690,1,8,Very Positive,57,2,59
2669,1400910,20,8,Very Positive,72,1,73
2670,1752740,0,0,No user reviews,0,0,0
2671,1569370,0,0,No user reviews,0,0,0
2672,1755570,17,7,Positive,16,1,17
2673,1631850,20,7,Positive,19,2,21
2674,981600,0,0,No user reviews,0,0,0
2675,1451230,0,0,No user reviews,0,0,0
2676,1751160,1,0,1 user reviews,0,1,1
2677,1683860,1,0,1 user reviews,1,0,1
2678,1631200,4,0,4 user reviews,1,3,4
2679,1718900,5,0,5 user reviews,1,4,5
2680,1727600,5,0,5 user reviews,4,1,5
2681,1700840,0,0,No user reviews,0,0,0
2682,1706260,0,0,No user reviews,0,0,0
2683,1736360,2,8,Very Positive,74,15,89
2684,1767270,10,7,Positive,9,1,10
2685,1398730,5,0,5 user reviews,5,0,5
2686,1490460,1,6,Mostly Positive,16,6,22
2687,1389610,20,6,Mostly Positive,26,7,33
2688,1659760,1,0,1 user reviews,0,1,1
2689,1094760,1,5,Mixed,20,21,41
2690,1758910,16,7,Positive,16,0,16
2691,1749980,15,6,Mostly Positive,36,13,49
2692,1765060,0,0,No user reviews,0,0,0
2693,1719460,1,8,Very Positive,49,8,57
2694,1780780,1,0,5 user reviews,2,3,5
2695,1388570,2,0,3 user reviews,3,0,3
2696,1713070,1,0,1 user reviews,1,0,1
2697,1281160,4,8,Very Positive,317,20,337
2698,1342040,20,7,Positive,18,3,21
2699,1709000,1,0,2 user reviews,1,1,2
2700,1599680,0,0,No user reviews,0,0,0
2701,1595780,0,0,No user reviews,0,0,0
2702,1650390,2,0,2 user reviews,1,1,2
2703,1771230,6,0,6 user reviews,2,4,6
2704,1680340,1,5,Mixed,12,10,22
2705,1746890,0,0,No user reviews,0,0,0
2706,1437710,1,0,1 user reviews,0,1,1
2707,1422280,6,0,6 user reviews,3,3,6
2708,1756120,1,4,Mostly Negative,8,21,29
2709,1669490,0,0,No user reviews,0,0,0
2710,1646580,1,8,Very Positive,49,11,60
2711,1743880,4,0,4 user reviews,3,1,4
2712,1491120,1,0,4 user reviews,4,0,4
2713,1714440,1,7,Positive,28,6,34
2714,1736560,0,0,No user reviews,0,0,0
2715,1783060,4,0,4 user reviews,3,1,4
